PercPrey-Ini,PercPred-Ini,PercPrey-Final,PercPred-Final
0.66,0.97,0.001825000043027103,0.004100000020116568
0.66,0.98,0.00937500037252903,0.0142000000923872
0.66,0.99,0.000750000006519258,0.0017999999690800905
0.67,0.0,1.0,0.0
0.67,0.01,0.0,0.0
0.67,0.02,0.0,0.0
0.67,0.03,0.0,0.0
0.67,0.04,0.0,0.0
0.67,0.05,0.0,0.0
0.67,0.06,0.0,0.0
0.67,0.07,0.0,0.0
0.67,0.08,0.0,0.0
0.67,0.09,0.0,0.0
0.67,0.1,0.0,0.0
0.67,0.11,0.00022499999613501132,0.0005000000237487257
0.67,0.12,0.0,0.0
0.67,0.13,0.0,0.0
0.67,0.14,0.0,0.0
0.67,0.15,0.0,0.0
0.67,0.16,0.0,0.0
0.67,0.17,0.0,0.0
0.67,0.18,0.0001250000059371814,0.0003000000142492354
0.67,0.19,0.0,0.0
0.67,0.2,9.999999747378752e-05,0.00019999999494757503
0.67,0.21,0.0,0.0
0.67,0.22,0.0,0.0
0.67,0.23,0.0,0.0
0.67,0.24,9.999999747378752e-05,0.00019999999494757503
0.67,0.25,0.0,0.0
0.67,0.26,0.0001250000059371814,0.0003000000142492354
0.67,0.27,0.0,0.0
0.67,0.28,0.0,0.0
0.67,0.29,0.0001250000059371814,0.0003000000142492354
0.67,0.3,0.0001250000059371814,0.0003000000142492354
0.67,0.31,0.00022499999613501132,0.0005000000237487257
0.67,0.32,0.0,0.0
0.67,0.33,0.0,0.0
0.67,0.34,0.0003499999875202775,0.0007999999797903001
0.67,0.35000000000000003,0.0,0.0
0.67,0.36,0.00039999998989515007,0.0008500000112690032
0.67,0.37,0.000375000003259629,0.0008999999845400453
0.67,0.38,0.0002500000118743628,0.0006000000284984708
0.67,0.39,0.0003499999875202775,0.0007999999797903001
0.67,0.4,0.0005750000127591193,0.0013000000035390258
0.67,0.41000000000000003,0.0001250000059371814,0.0003000000142492354
0.67,0.42,0.0010000000474974513,0.0021750000305473804
0.67,0.43,0.000750000006519258,0.0015999999595806003
0.67,0.44,9.999999747378752e-05,0.00019999999494757503
0.67,0.45,0.000750000006519258,0.0016250000335276127
0.67,0.46,0.000699999975040555,0.0013500000350177288
0.67,0.47000000000000003,0.0007249999907799065,0.0017000000225380063
0.67,0.48,0.0008500000112690032,0.0020000000949949026
0.67,0.49,0.0007999999797903001,0.0019000000320374966
0.67,0.5,0.0009749999735504389,0.002400000113993883
0.67,0.51,0.0015999999595806003,0.003650000086054206
0.67,0.52,0.0017000000225380063,0.004000000189989805
0.67,0.53,0.002050000010058284,0.004800000227987766
0.67,0.54,0.0013500000350177288,0.003425000002607703
0.67,0.55,0.0013249999610707164,0.002950000111013651
0.67,0.56,0.0016749999485909939,0.0038999998942017555
0.67,0.5700000000000001,0.0006000000284984708,0.00139999995008111
0.67,0.58,0.0016250000335276127,0.0035500000230968
0.67,0.59,0.0017000000225380063,0.0038250000216066837
0.67,0.6,0.001449999981559813,0.0034000000450760126
0.67,0.61,0.001500000013038516,0.0034749999176710844
0.67,0.62,0.001075000036507845,0.0024999999441206455
0.67,0.63,0.002025000052526593,0.004699999932199717
0.67,0.64,0.00215000007301569,0.005249999929219484
0.67,0.65,0.002374999923631549,0.0056500001810491085
0.67,0.66,0.0018500000005587935,0.004399999976158142
0.67,0.67,0.0022499999031424522,0.005350000225007534
0.67,0.68,0.0028250000905245543,0.006500000134110451
0.67,0.6900000000000001,0.003100000089034438,0.0070500001311302185
0.67,0.7000000000000001,0.0036249998956918716,0.006974999792873859
0.67,0.71,0.0052999998442828655,0.010075000114738941
0.67,0.72,0.0024250000715255737,0.005925000179558992
0.67,0.73,0.0029750000685453415,0.006674999836832285
0.67,0.74,0.002950000111013651,0.007224999833852053
0.67,0.75,0.003100000089034438,0.007199999876320362
0.67,0.76,0.0038499999791383743,0.008825000375509262
0.67,0.77,0.004025000147521496,0.008700000122189522
0.67,0.78,0.015525000169873238,0.025624999776482582
0.67,0.79,0.0037249999586492777,0.0085249999538064
0.67,0.8,0.006124999839812517,0.011549999937415123
0.67,0.81,0.0038250000216066837,0.009274999611079693
0.67,0.8200000000000001,0.003874999936670065,0.008999999612569809
0.67,0.8300000000000001,0.0028750000055879354,0.006599999964237213
0.67,0.84,0.0033499998971819878,0.007400000002235174
0.67,0.85,0.0036249998956918716,0.008475000038743019
0.67,0.86,0.00982499960809946,0.015924999490380287
0.67,0.87,0.004224999807775021,0.008750000037252903
0.67,0.88,0.008225000463426113,0.014499999582767487
0.67,0.89,0.003375000087544322,0.008074999786913395
0.67,0.9,0.0028250000905245543,0.0066999997943639755
0.67,0.91,0.006674999836832285,0.01140000019222498
0.67,0.92,0.0021250001154839993,0.005100000184029341
0.67,0.93,0.0035000001080334187,0.0071749999187886715
0.67,0.9400000000000001,0.0022750000935047865,0.00507500022649765
0.67,0.9500000000000001,0.007974999956786633,0.012450000271201134
0.67,0.96,0.0030499999411404133,0.007300000172108412
0.67,0.97,0.0013500000350177288,0.003000000026077032
0.67,0.98,0.0016250000335276127,0.0038999998942017555
0.67,0.99,0.0008750000270083547,0.002099999925121665
0.68,0.0,1.0,0.0
0.68,0.01,0.0,0.0
0.68,0.02,0.0,0.0
0.68,0.03,0.0,0.0
0.68,0.04,0.0,0.0
0.68,0.05,0.0,0.0
0.68,0.06,0.0,0.0
0.68,0.07,0.0,0.0
0.68,0.08,0.0,0.0
0.68,0.09,0.0,0.0
0.68,0.1,0.0,0.0
0.68,0.11,0.0,0.0
0.68,0.12,0.0,0.0
0.68,0.13,0.0,0.0
0.68,0.14,0.00019999999494757503,0.00039999998989515007
0.68,0.15,0.0,0.0
0.68,0.16,0.0,0.0
0.68,0.17,0.0,0.0
0.68,0.18,0.0,0.0
0.68,0.19,0.0,0.0
0.68,0.2,0.0001250000059371814,0.0003000000142492354
0.68,0.21,0.0,0.0
0.68,0.22,0.0,0.0
0.68,0.23,0.0,0.0
0.68,0.24,0.0,0.0
0.68,0.25,0.0,0.0
0.68,0.26,0.0,0.0
0.68,0.27,0.0,0.0
0.68,0.28,0.0,0.0
0.68,0.29,7.500000356230885e-05,0.00022499999613501132
0.68,0.3,0.0,0.0
0.68,0.31,0.0,0.0
0.68,0.32,0.0,0.0
0.68,0.33,0.00022499999613501132,0.0005000000237487257
0.68,0.34,0.0,0.0
0.68,0.35000000000000003,0.000375000003259629,0.0008999999845400453
0.68,0.36,0.0,0.0
0.68,0.37,0.0003499999875202775,0.0007999999797903001
0.68,0.38,0.000375000003259629,0.0008999999845400453
0.68,0.39,0.0,0.0
0.68,0.4,0.0006000000284984708,0.00139999995008111
0.68,0.41000000000000003,0.0003499999875202775,0.0007999999797903001
0.68,0.42,0.00032500000088475645,0.000699999975040555
0.68,0.43,0.0005000000237487257,0.0012000000569969416
0.68,0.44,0.0005000000237487257,0.0012000000569969416
0.68,0.45,0.0006000000284984708,0.00139999995008111
0.68,0.46,0.0005499999970197678,0.0012000000569969416
0.68,0.47000000000000003,0.0006249999860301614,0.001500000013038516
0.68,0.48,0.001500000013038516,0.003375000087544322
0.68,0.49,0.0009749999735504389,0.002300000051036477
0.68,0.5,0.0011500000255182385,0.0026000000070780516
0.68,0.51,0.0008750000270083547,0.002099999925121665
0.68,0.52,0.0009749999735504389,0.002300000051036477
0.68,0.53,0.0012000000569969416,0.00279999990016222
0.68,0.54,0.0014750000555068254,0.0035000001080334187
0.68,0.55,0.0010499999625608325,0.002400000113993883
0.68,0.56,0.0011500000255182385,0.0026000000070780516
0.68,0.5700000000000001,0.0016749999485909939,0.0038999998942017555
0.68,0.58,0.0008500000112690032,0.0020000000949949026
0.68,0.59,0.001550000044517219,0.003599999938160181
0.68,0.6,0.0015750000020489097,0.003700000001117587
0.68,0.61,0.0017000000225380063,0.004000000189989805
0.68,0.62,0.002199999988079071,0.005150000099092722
0.68,0.63,0.002199999988079071,0.005049999803304672
0.68,0.64,0.000375000003259629,0.0008999999845400453
0.68,0.65,0.0019499999471008778,0.004449999891221523
0.68,0.66,0.002400000113993883,0.00570000009611249
0.68,0.67,0.00215000007301569,0.004999999888241291
0.68,0.68,0.00279999990016222,0.005200000014156103
0.68,0.6900000000000001,0.001500000013038516,0.003599999938160181
0.68,0.7000000000000001,0.0027000000700354576,0.0062500000931322575
0.68,0.71,0.0022499999031424522,0.005425000097602606
0.68,0.72,0.004875000100582838,0.009549999609589577
0.68,0.73,0.003924999851733446,0.008899999782443047
0.68,0.74,0.0032999999821186066,0.007600000128149986
0.68,0.75,0.002725000027567148,0.006300000008195639
0.68,0.76,0.001724999980069697,0.004100000020116568
0.68,0.77,0.0032500000670552254,0.007825000211596489
0.68,0.78,0.0026499999221414328,0.006049999967217445
0.68,0.79,0.00317499996162951,0.007400000002235174
0.68,0.8,0.003324999939650297,0.007825000211596489
0.68,0.81,0.002950000111013651,0.007600000128149986
0.68,0.8200000000000001,0.0035500000230968,0.007849999703466892
0.68,0.8300000000000001,0.003924999851733446,0.007300000172108412
0.68,0.84,0.0024999999441206455,0.006000000052154064
0.68,0.85,0.005100000184029341,0.009549999609589577
0.68,0.86,0.0021250001154839993,0.004999999888241291
0.68,0.87,0.005874999798834324,0.010999999940395355
0.68,0.88,0.002025000052526593,0.004699999932199717
0.68,0.89,0.002025000052526593,0.004625000059604645
0.68,0.9,0.009100000374019146,0.015575000084936619
0.68,0.91,0.003100000089034438,0.006800000090152025
0.68,0.92,0.003425000002607703,0.008200000040233135
0.68,0.93,0.004174999892711639,0.008849999867379665
0.68,0.9400000000000001,0.0012250000145286322,0.003000000026077032
0.68,0.9500000000000001,0.002899999963119626,0.00634999992325902
0.68,0.96,0.008225000463426113,0.012849999591708183
0.68,0.97,0.0009500000160187483,0.0024250000715255737
0.68,0.98,0.0013749999925494194,0.0032999999821186066
0.68,0.99,0.0010999999940395355,0.0026000000070780516
0.6900000000000001,0.0,1.0,0.0
0.6900000000000001,0.01,0.0,0.0
0.6900000000000001,0.02,0.0,0.0
0.6900000000000001,0.03,0.0,0.0
0.6900000000000001,0.04,0.0,0.0
0.6900000000000001,0.05,0.0,0.0
0.6900000000000001,0.06,0.0,0.0
0.6900000000000001,0.07,0.0,0.0
0.6900000000000001,0.08,0.0,0.0
0.6900000000000001,0.09,0.0,0.0
0.6900000000000001,0.1,0.0,0.0
0.6900000000000001,0.11,0.0,0.0
0.6900000000000001,0.12,0.0,0.0
0.6900000000000001,0.13,0.0,0.0
0.6900000000000001,0.14,0.0,0.0
0.6900000000000001,0.15,0.0,0.0
0.6900000000000001,0.16,0.0,0.0
0.6900000000000001,0.17,0.0,0.0
0.6900000000000001,0.18,0.0,0.0
0.6900000000000001,0.19,0.0001500000071246177,0.0002500000118743628
0.6900000000000001,0.2,0.0,0.0
0.6900000000000001,0.21,0.0,0.0
0.6900000000000001,0.22,0.0001250000059371814,0.0003000000142492354
0.6900000000000001,0.23,0.0,0.0
0.6900000000000001,0.24,0.0001250000059371814,0.0003000000142492354
0.6900000000000001,0.25,0.0,0.0
0.6900000000000001,0.26,9.999999747378752e-05,0.00019999999494757503
0.6900000000000001,0.27,0.0,0.0
0.6900000000000001,0.28,9.999999747378752e-05,0.00019999999494757503
0.6900000000000001,0.29,0.0,0.0
0.6900000000000001,0.3,0.0001250000059371814,0.0005249999812804163
0.6900000000000001,0.31,0.0001250000059371814,0.0003000000142492354
0.6900000000000001,0.32,9.999999747378752e-05,0.00019999999494757503
0.6900000000000001,0.33,0.0001250000059371814,0.0003000000142492354
0.6900000000000001,0.34,0.0002500000118743628,0.0006000000284984708
0.6900000000000001,0.35000000000000003,0.0001250000059371814,0.0003000000142492354
0.6900000000000001,0.36,0.00022499999613501132,0.0005000000237487257
0.6900000000000001,0.37,0.0,0.0
0.6900000000000001,0.38,0.000375000003259629,0.0008999999845400453
0.6900000000000001,0.39,0.0002749999985098839,0.0005499999970197678
0.6900000000000001,0.4,0.0002500000118743628,0.0006000000284984708
0.6900000000000001,0.41000000000000003,0.0008500000112690032,0.0017999999690800905
0.6900000000000001,0.42,0.00044999999227002263,0.0010000000474974513
0.6900000000000001,0.43,0.0005750000127591193,0.0013000000035390258
0.6900000000000001,0.44,0.00047500000800937414,0.0010999999940395355
0.6900000000000001,0.45,0.0002500000118743628,0.0006000000284984708
0.6900000000000001,0.46,0.0006000000284984708,0.00139999995008111
0.6900000000000001,0.47000000000000003,0.0006249999860301614,0.001500000013038516
0.6900000000000001,0.48,0.0003499999875202775,0.0007999999797903001
0.6900000000000001,0.49,0.0012000000569969416,0.00279999990016222
0.6900000000000001,0.5,0.0011749999830499291,0.0025500000920146704
0.6900000000000001,0.51,0.0006249999860301614,0.001500000013038516
0.6900000000000001,0.52,0.0013500000350177288,0.0031999999191612005
0.6900000000000001,0.53,0.0018749999580904841,0.00430000014603138
0.6900000000000001,0.54,0.0011500000255182385,0.0028250000905245543
0.6900000000000001,0.55,0.0006000000284984708,0.00139999995008111
0.6900000000000001,0.56,0.0013500000350177288,0.003000000026077032
0.6900000000000001,0.5700000000000001,0.0013500000350177288,0.003000000026077032
0.6900000000000001,0.58,0.0009500000160187483,0.002300000051036477
0.6900000000000001,0.59,0.0015999999595806003,0.003800000064074993
0.6900000000000001,0.6,0.0012750000460073352,0.002749999985098839
0.6900000000000001,0.61,0.0006249999860301614,0.001500000013038516
0.6900000000000001,0.62,0.001825000043027103,0.0042500002309679985
0.6900000000000001,0.63,0.0017000000225380063,0.004100000020116568
0.6900000000000001,0.64,0.0019000000320374966,0.004399999976158142
0.6900000000000001,0.65,0.0018500000005587935,0.004625000059604645
0.6900000000000001,0.66,0.001449999981559813,0.0034000000450760126
0.6900000000000001,0.67,0.0024500000290572643,0.005200000014156103
0.6900000000000001,0.68,0.003000000026077032,0.006899999920278788
0.6900000000000001,0.6900000000000001,0.0021750000305473804,0.00494999997317791
0.6900000000000001,0.7000000000000001,0.0015249999705702066,0.0035000001080334187
0.6900000000000001,0.71,0.002199999988079071,0.005200000014156103
0.6900000000000001,0.72,0.003100000089034438,0.007424999959766865
0.6900000000000001,0.73,0.0028750000055879354,0.0066999997943639755
0.6900000000000001,0.74,0.0024250000715255737,0.006175000220537186
0.6900000000000001,0.75,0.004399999976158142,0.008849999867379665
0.6900000000000001,0.76,0.002524999901652336,0.005900000222027302
0.6900000000000001,0.77,0.0030499999411404133,0.006599999964237213
0.6900000000000001,0.78,0.004724999889731407,0.008949999697506428
0.6900000000000001,0.79,0.00279999990016222,0.0066999997943639755
0.6900000000000001,0.8,0.003324999939650297,0.007550000213086605
0.6900000000000001,0.81,0.0020000000949949026,0.004800000227987766
0.6900000000000001,0.8200000000000001,0.0031999999191612005,0.007449999917298555
0.6900000000000001,0.8300000000000001,0.002725000027567148,0.006175000220537186
0.6900000000000001,0.84,0.002950000111013651,0.006750000175088644
0.6900000000000001,0.85,0.0028250000905245543,0.005824999883770943
0.6900000000000001,0.86,0.0023250000085681677,0.00572500005364418
0.6900000000000001,0.87,0.0037499999161809683,0.008050000295042992
0.6900000000000001,0.88,0.002575000049546361,0.006099999882280827
0.6900000000000001,0.89,0.0025500000920146704,0.006225000135600567
0.6900000000000001,0.9,0.00977499969303608,0.015274999663233757
0.6900000000000001,0.91,0.002749999985098839,0.0056500001810491085
0.6900000000000001,0.92,0.0013500000350177288,0.0032999999821186066
0.6900000000000001,0.93,0.0018749999580904841,0.0044999998062849045
0.6900000000000001,0.9400000000000001,0.00839999970048666,0.013399999588727951
0.6900000000000001,0.9500000000000001,0.0022499999031424522,0.004900000058114529
0.6900000000000001,0.96,0.001449999981559813,0.0034000000450760126
0.6900000000000001,0.97,0.0016250000335276127,0.0038999998942017555
0.6900000000000001,0.98,0.0010000000474974513,0.002400000113993883
0.6900000000000001,0.99,0.00047500000800937414,0.0012000000569969416
0.7000000000000001,0.0,1.0,0.0
0.7000000000000001,0.01,0.0,0.0
0.7000000000000001,0.02,0.0,0.0
0.7000000000000001,0.03,0.0,0.0
0.7000000000000001,0.04,0.0,0.0
0.7000000000000001,0.05,0.0,0.0
0.7000000000000001,0.06,0.0,0.0
0.7000000000000001,0.07,0.0,0.0
0.7000000000000001,0.08,0.0,0.0
0.7000000000000001,0.09,0.0,0.0
0.7000000000000001,0.1,0.0,0.0
0.7000000000000001,0.11,0.0,0.0
0.7000000000000001,0.12,0.0,0.0
0.7000000000000001,0.13,0.0,0.0
0.7000000000000001,0.14,0.0,0.0
0.7000000000000001,0.15,0.0,0.0
0.7000000000000001,0.16,0.0,0.0
0.7000000000000001,0.17,0.0,0.0
0.7000000000000001,0.18,0.0001250000059371814,0.0003000000142492354
0.7000000000000001,0.19,0.0,0.0
0.7000000000000001,0.2,0.0,0.0
0.7000000000000001,0.21,0.0,0.0
0.7000000000000001,0.22,0.0,0.0
0.7000000000000001,0.23,0.0001250000059371814,0.0003000000142492354
0.7000000000000001,0.24,0.0,0.0
0.7000000000000001,0.25,0.0,0.0
0.7000000000000001,0.26,0.0,0.0
0.7000000000000001,0.27,0.0001250000059371814,0.0003000000142492354
0.7000000000000001,0.28,0.0,0.0
0.7000000000000001,0.29,0.0,0.0
0.7000000000000001,0.3,0.0001250000059371814,0.0003000000142492354
0.7000000000000001,0.31,0.00032500000088475645,0.000699999975040555
0.7000000000000001,0.32,0.00022499999613501132,0.0005000000237487257
0.7000000000000001,0.33,0.0,0.0
0.7000000000000001,0.34,0.0,0.0
0.7000000000000001,0.35000000000000003,0.0002500000118743628,0.0006000000284984708
0.7000000000000001,0.36,0.00019999999494757503,0.00039999998989515007
0.7000000000000001,0.37,0.0001250000059371814,0.0003000000142492354
0.7000000000000001,0.38,0.0002500000118743628,0.0006000000284984708
0.7000000000000001,0.39,0.0,0.0
0.7000000000000001,0.4,0.0009500000160187483,0.002300000051036477
0.7000000000000001,0.41000000000000003,0.000699999975040555,0.0015999999595806003
0.7000000000000001,0.42,0.0002500000118743628,0.0006000000284984708
0.7000000000000001,0.43,0.0009749999735504389,0.00215000007301569
0.7000000000000001,0.44,0.0002500000118743628,0.0006000000284984708
0.7000000000000001,0.45,0.000375000003259629,0.0008999999845400453
0.7000000000000001,0.46,0.0005000000237487257,0.0012000000569969416
0.7000000000000001,0.47000000000000003,0.0009749999735504389,0.002300000051036477
0.7000000000000001,0.48,0.000375000003259629,0.0008999999845400453
0.7000000000000001,0.49,0.001075000036507845,0.0024999999441206455
0.7000000000000001,0.5,0.000375000003259629,0.0008999999845400453
0.7000000000000001,0.51,0.008500000461935997,0.01205000001937151
0.7000000000000001,0.52,0.0009500000160187483,0.002300000051036477
0.7000000000000001,0.53,0.000750000006519258,0.0017999999690800905
0.7000000000000001,0.54,0.0013000000035390258,0.003100000089034438
0.7000000000000001,0.55,0.001025000005029142,0.002199999988079071
0.7000000000000001,0.56,0.001449999981559813,0.003375000087544322
0.7000000000000001,0.5700000000000001,0.0013000000035390258,0.002850000048056245
0.7000000000000001,0.58,0.0013000000035390258,0.003000000026077032
0.7000000000000001,0.59,0.0016250000335276127,0.0035000001080334187
0.7000000000000001,0.6,0.0008750000270083547,0.002099999925121665
0.7000000000000001,0.61,0.0010999999940395355,0.002575000049546361
0.7000000000000001,0.62,0.0017000000225380063,0.004000000189989805
0.7000000000000001,0.63,0.001075000036507845,0.0024999999441206455
0.7000000000000001,0.64,0.0017999999690800905,0.00419999985024333
0.7000000000000001,0.65,0.0013500000350177288,0.002850000048056245
0.7000000000000001,0.66,0.0018500000005587935,0.004399999976158142
0.7000000000000001,0.67,0.0033499998971819878,0.0065750000067055225
0.7000000000000001,0.68,0.0021250001154839993,0.004925000015646219
0.7000000000000001,0.6900000000000001,0.0019000000320374966,0.004350000061094761
0.7000000000000001,0.7000000000000001,0.0019749999046325684,0.0044999998062849045
0.7000000000000001,0.71,0.0018749999580904841,0.00430000014603138
0.7000000000000001,0.72,0.0019499999471008778,0.004825000185519457
0.7000000000000001,0.73,0.00215000007301569,0.004900000058114529
0.7000000000000001,0.74,0.004800000227987766,0.009025000035762787
0.7000000000000001,0.75,0.0023499999660998583,0.005324999801814556
0.7000000000000001,0.76,0.0022750000935047865,0.0052999998442828655
0.7000000000000001,0.77,0.002199999988079071,0.005200000014156103
0.7000000000000001,0.78,0.0016250000335276127,0.0038999998942017555
0.7000000000000001,0.79,0.0023499999660998583,0.00559999980032444
0.7000000000000001,0.8,0.0035749999806284904,0.007149999961256981
0.7000000000000001,0.81,0.002050000010058284,0.004800000227987766
0.7000000000000001,0.8200000000000001,0.002524999901652336,0.005900000222027302
0.7000000000000001,0.8300000000000001,0.0031250000465661287,0.006949999835342169
0.7000000000000001,0.84,0.0026000000070780516,0.006000000052154064
0.7000000000000001,0.85,0.002400000113993883,0.005574999842792749
0.7000000000000001,0.86,0.002199999988079071,0.004999999888241291
0.7000000000000001,0.87,0.001825000043027103,0.004525000229477882
0.7000000000000001,0.88,0.0016250000335276127,0.004124999977648258
0.7000000000000001,0.89,0.0027749999426305294,0.006300000008195639
0.7000000000000001,0.9,0.005824999883770943,0.009100000374019146
0.7000000000000001,0.91,0.0012250000145286322,0.0029750000685453415
0.7000000000000001,0.92,0.0019499999471008778,0.004600000102072954
0.7000000000000001,0.93,0.0015999999595806003,0.003800000064074993
0.7000000000000001,0.9400000000000001,0.003324999939650297,0.0062500000931322575
0.7000000000000001,0.9500000000000001,0.0019749999046325684,0.004699999932199717
0.7000000000000001,0.96,0.0020000000949949026,0.004800000227987766
0.7000000000000001,0.97,0.00494999997317791,0.007224999833852053
0.7000000000000001,0.98,0.000750000006519258,0.0017999999690800905
0.7000000000000001,0.99,0.000750000006519258,0.0017999999690800905
0.71,0.0,1.0,0.0
0.71,0.01,0.0,0.0
0.71,0.02,0.0,0.0
0.71,0.03,0.0,0.0
0.71,0.04,0.0,0.0
0.71,0.05,0.0,0.0
0.71,0.06,0.0,0.0
0.71,0.07,0.0,0.0
0.71,0.08,0.0,0.0
0.71,0.09,0.0,0.0
0.71,0.1,0.0,0.0
0.71,0.11,0.0,0.0
0.71,0.12,0.0,0.0
0.71,0.13,0.0,0.0
0.71,0.14,0.0,0.0
0.71,0.15,0.0,0.0
0.71,0.16,0.0,0.0
0.71,0.17,0.0,0.0
0.71,0.18,0.0,0.0
0.71,0.19,0.0,0.0
0.71,0.2,0.0,0.0
0.71,0.21,0.0,0.0
0.71,0.22,0.0,0.0
0.71,0.23,0.0,0.0
0.71,0.24,0.0001250000059371814,0.0003000000142492354
0.71,0.25,0.0001250000059371814,0.0003000000142492354
0.71,0.26,0.0,0.0
0.71,0.27,0.0001250000059371814,0.0003000000142492354
0.71,0.28,0.0,0.0
0.71,0.29,0.0,0.0
0.71,0.3,0.0002500000118743628,0.0006000000284984708
0.71,0.31,0.000375000003259629,0.000750000006519258
0.71,0.32,0.0001250000059371814,0.0003000000142492354
0.71,0.33,0.0,0.0
0.71,0.34,0.0001250000059371814,0.0003000000142492354
0.71,0.35000000000000003,0.0001250000059371814,0.0003000000142492354
0.71,0.36,0.0002500000118743628,0.0006000000284984708
0.71,0.37,0.0,0.0
0.71,0.38,0.0,0.0
0.71,0.39,0.0002500000118743628,0.0006000000284984708
0.71,0.4,0.00022499999613501132,0.0005000000237487257
0.71,0.41000000000000003,0.000375000003259629,0.0008999999845400453
0.71,0.42,0.0005750000127591193,0.0011500000255182385
0.71,0.43,0.0002500000118743628,0.0006000000284984708
0.71,0.44,9.999999747378752e-05,0.00019999999494757503
0.71,0.45,0.0005000000237487257,0.0012000000569969416
0.71,0.46,0.00032500000088475645,0.000699999975040555
0.71,0.47000000000000003,0.0003499999875202775,0.0007999999797903001
0.71,0.48,0.0007249999907799065,0.0017000000225380063
0.71,0.49,0.0007249999907799065,0.001500000013038516
0.71,0.5,0.00047500000800937414,0.0010999999940395355
0.71,0.51,0.0007750000222586095,0.0017000000225380063
0.71,0.52,0.0012499999720603228,0.003000000026077032
0.71,0.53,0.00019999999494757503,0.0005000000237487257
0.71,0.54,0.0005499999970197678,0.0010999999940395355
0.71,0.55,0.00022499999613501132,0.0005000000237487257
0.71,0.56,0.0012250000145286322,0.002899999963119626
0.71,0.5700000000000001,0.0006000000284984708,0.00139999995008111
0.71,0.58,0.000750000006519258,0.0017999999690800905
0.71,0.59,0.0013249999610707164,0.003100000089034438
0.71,0.6,0.0009250000002793968,0.002099999925121665
0.71,0.61,0.0009749999735504389,0.002300000051036477
0.71,0.62,0.007699999958276749,0.01205000001937151
0.71,0.63,0.0016499999910593033,0.003800000064074993
0.71,0.64,0.0011749999830499291,0.0027000000700354576
0.71,0.65,0.0020749999675899744,0.004749999847263098
0.71,0.66,0.0017750000115484,0.004100000020116568
0.71,0.67,0.0015999999595806003,0.0035000001080334187
0.71,0.68,0.002624999964609742,0.006175000220537186
0.71,0.6900000000000001,0.0017500000540167093,0.00419999985024333
0.71,0.7000000000000001,0.001550000044517219,0.0036249998956918716
0.71,0.71,0.0019000000320374966,0.0042500002309679985
0.71,0.72,0.0014250000240281224,0.0032999999821186066
0.71,0.73,0.0022249999456107616,0.005100000184029341
0.71,0.74,0.001449999981559813,0.0033499998971819878
0.71,0.75,0.0019499999471008778,0.004600000102072954
0.71,0.76,0.003275000024586916,0.006500000134110451
0.71,0.77,0.002099999925121665,0.004699999932199717
0.71,0.78,0.001724999980069697,0.004100000020116568
0.71,0.79,0.007375000044703484,0.011900000274181366
0.71,0.8,0.002725000027567148,0.006124999839812517
0.71,0.81,0.0015249999705702066,0.0035000001080334187
0.71,0.8200000000000001,0.0031250000465661287,0.007300000172108412
0.71,0.8300000000000001,0.0026499999221414328,0.006200000178068876
0.71,0.84,0.00317499996162951,0.007474999874830246
0.71,0.85,0.0031500000040978193,0.007199999876320362
0.71,0.86,0.0018749999580904841,0.00419999985024333
0.71,0.87,0.002474999986588955,0.0057749999687075615
0.71,0.88,0.0034000000450760126,0.006800000090152025
0.71,0.89,0.002400000113993883,0.005249999929219484
0.71,0.9,0.006000000052154064,0.0101500004529953
0.71,0.91,0.0019749999046325684,0.005024999845772982
0.71,0.92,0.0020749999675899744,0.005224999971687794
0.71,0.93,0.004999999888241291,0.009399999864399433
0.71,0.9400000000000001,0.0021750000305473804,0.005100000184029341
0.71,0.9500000000000001,0.0018500000005587935,0.004399999976158142
0.71,0.96,0.0012750000460073352,0.002899999963119626
0.71,0.97,0.0008500000112690032,0.0019499999471008778
0.71,0.98,0.0006249999860301614,0.0014750000555068254
0.71,0.99,0.0002500000118743628,0.000750000006519258
0.72,0.0,1.0,0.0
0.72,0.01,0.0,0.0
0.72,0.02,0.0,0.0
0.72,0.03,0.0,0.0
0.72,0.04,0.0,0.0
0.72,0.05,0.0,0.0
0.72,0.06,0.0,0.0
0.72,0.07,0.0,0.0
0.72,0.08,0.0,0.0
0.72,0.09,0.0,0.0
0.72,0.1,0.0,0.0
0.72,0.11,0.0,0.0
0.72,0.12,0.0,0.0
0.72,0.13,9.999999747378752e-05,0.00019999999494757503
0.72,0.14,0.0,0.0
0.72,0.15,0.0,0.0
0.72,0.16,0.0,0.0
0.72,0.17,0.0,0.0
0.72,0.18,0.0,0.0
0.72,0.19,0.0,0.0
0.72,0.2,0.0,0.0
0.72,0.21,9.999999747378752e-05,0.00019999999494757503
0.72,0.22,0.0,0.0
0.72,0.23,0.0,0.0
0.72,0.24,0.0,0.0
0.72,0.25,0.0,0.0
0.72,0.26,0.0,0.0
0.72,0.27,0.0,0.0
0.72,0.28,0.0,0.0
0.72,0.29,0.0,0.0
0.72,0.3,0.0,0.0
0.72,0.31,9.999999747378752e-05,0.00019999999494757503
0.72,0.32,0.0,0.0
0.72,0.33,0.0,0.0
0.72,0.34,0.00022499999613501132,0.0005000000237487257
0.72,0.35000000000000003,0.0,0.0
0.72,0.36,0.0,0.0
0.72,0.37,0.0,0.0
0.72,0.38,0.0,0.0
